userName,major,researchExp,industryExp,specialization,toeflScore,program,department,toeflEssay,internExp,greV,greQ,userProfileLink,journalPubs,greA,topperCgpa,termAndYear,confPubs,ugCollege,gmatA,cgpa,gmatQ,cgpaScale,gmatV
kvdeepak,Electrical Engineering,0,0,Signal Processing,110,MS,ECE,,0,160,167,http://www.edulix.com/unisearch/user.php?uid=113417,0,4,9.4,Fall - 2012,0,Amrita School of Engineering,,8.06,,10,
paviram,Electrical Engineering,0,0,,115,MS,EEE,,0,480,800,http://www.edulix.com/unisearch/user.php?uid=9802,0,4.5,8.67,Fall - 2011,0,Amrita School of Engineering,,8.25,,10,
sandy9147,Civil Engineering,0,0,Structural,96,MS,Civil,,0,150,159,http://www.edulix.com/unisearch/user.php?uid=197323,0,3.5,9.36,Fall,1,Amrita School of Engineering,,8.19,,100,
B_MKG,Management Information System,0,0,MIS,,MS,Computer Science,,0,145,156,http://www.edulix.com/unisearch/user.php?uid=230928,0,,10,Spring - 2014,0,Amrita School of Engineering,,8.8,,10,
adityaveluri,Electrical Engineering,0,0,VLSI Signal Proc,116,MS,Electronics and Instrumentation,30,0,480,790,http://www.edulix.com/unisearch/user.php?uid=8982,0,5.5,8.7,Fall - 2011,0,Amrita School of Engineering,,8.3,,10,
shaktishankar,Computer Science,0,0,,97,MS,computer science,,0,430,800,http://www.edulix.com/unisearch/user.php?uid=2601,0,3.5,9,Fall - 2008,0,Amrita School of Engineering,,6.43,,10,
nitishmishra2007,MIS,0,0,DBMS/Data analytics,117,MS,ece,,0,37,47,http://www.edulix.com/unisearch/user.php?uid=142906,0,5.5,9.7,Fall - 2014,0,Amrita School of Engineering,,8.1,,10,
Akanksh,Electronics and Communication,2,0,Signal Processing and Wireless Communication,118,MS,ECE,,4,160,168,http://www.edulix.com/unisearch/user.php?uid=196814,0,4,9.65,Fall - 2015,0,Amrita School of Engineering,,9.49,,10,
dheepak_r,Industrial Engineering,0,0,,94,MS,Mechanical,,0,490,760,http://www.edulix.com/unisearch/user.php?uid=141521,0,3,10,Fall - 2012,0,Amrita School of Engineering,,6.85,,100,
bnshreyas04,Electronics and Communication,0,0,Embedded Systems/Digital VLSI,113,MS,ECE,,0,590,800,http://www.edulix.com/unisearch/user.php?uid=127450,0,4,9.2,Fall - 2013,0,Amrita School of Engineering,,7.73,,10,
Ze HeadBanger,Automotive Engineering,0,0,Design or Dynamic Control,105,MS,Mechanical,,0,620,740,http://www.edulix.com/unisearch/user.php?uid=7600,0,4,9.8,Fall - 2011,0,Amrita School of Engineering,,7.21,,10,
lekshmi.u,Computer Science,0,0,,105,MS,Computer Science and Engineering,,0,420,790,http://www.edulix.com/unisearch/user.php?uid=7271,0,3,9.4,Fall - 2011,0,Amrita School of Engineering,,8.52,,10,
uday012003,Computer Science,0,0,,89,MS,Computer Science,,0,320,760,http://www.edulix.com/unisearch/user.php?uid=122695,0,3,9.5,Spring - 2013,0,Amrita School of Engineering,,7.03,,10,
GaddipatiAsish,Computer Science,0,24,Databases and Information Retrieval,,MS,Computer Science and Engineering,,0,143,163,http://www.edulix.com/unisearch/user.php?uid=198499,0,3,9,Fall - 2014,0,Amrita School of Engineering,,7.2,,10,
rohit1729,Computer Science,0,0,Computer Security,103,MS,CSE,27,0,149,164,http://www.edulix.com/unisearch/user.php?uid=168614,0,3,0,Fall - 2013,0,Amrita School of Engineering,,7.2,,10,
majorgrad,Computer Science,0,0,,108,MS,CSE,28,0,148,162,http://www.edulix.com/unisearch/user.php?uid=172319,0,5,0,Fall - 2013,0,Amrita School of Engineering,,7.68,,10,
anki.abhi,MIS,0,0,,,MS,Electronics and Communication,,0,,,http://www.edulix.com/unisearch/user.php?uid=196906,0,,10,Fall - 2013,0,Amrita School of Engineering,,8.13,,10,
siddarth1990,Computer Science,0,0,,93,MS,Computer Science and Engineering,,0,144,167,http://www.edulix.com/unisearch/user.php?uid=166364,0,3.5,0,Fall - 2013,0,Amrita School of Engineering,,8.16,,10,
kaustoo,Electrical Engineering,0,0,VLSI/Analog & Mixed Signal,95,MS,ECE,,0,150,161,http://www.edulix.com/unisearch/user.php?uid=173599,0,,0,Fall - 2013,0,Amrita School of Engineering,,7.9,,10,
cs2013,Computer Science,0,0,,106,MS,Computer Science,,0,590,740,http://www.edulix.com/unisearch/user.php?uid=173460,0,3.5,9.5,Fall - 2013,0,Amrita School of Engineering,,9.41,,10,
radek1491,Electrical Engineering,0,0,VLSI,115,MS,ECE,,0,710,760,http://www.edulix.com/unisearch/user.php?uid=149105,0,4.5,0,Fall - 2012,0,Amrita School of Engineering,,8.82,,10,
ai1234,Computer Science,0,0,,,MS,Computer Science,,0,152,158,http://www.edulix.com/unisearch/user.php?uid=128799,0,3.5,9.6,Fall - 2013,0,Amrita School of Engineering,,7.83,,10,
mka89,Electrical Engineering,0,0,Electrical,108,MS,Electrical and Electronics,,0,640,800,http://www.edulix.com/unisearch/user.php?uid=136252,0,4,9.01,Fall - 2013,0,Amrita School of Engineering,,7.73,,10,
sherryej,Computer Science,0,0,networks,108,MS,computer science,,0,148,165,http://www.edulix.com/unisearch/user.php?uid=187595,0,3.5,9.57,Fall - 13,0,Amrita School of Engineering,,9.57,,10,
sreeramr,Computer Engineering,0,0,Networking,102,MS,Computer Science and Engineering,,0,155,164,http://www.edulix.com/unisearch/user.php?uid=167163,0,4.5,9.6,Fall - 2013,0,Amrita School of Engineering,,7.7,,10,
prasad_remo15,Computer Science,0,0,AI,105,MS,Information Technology,28,0,149,163,http://www.edulix.com/unisearch/user.php?uid=160775,0,3,9.8,Fall - 2013,0,Amrita School of Engineering,,8.04,,10,
lokesh9214,Industrial Engg/Robotics,0,0,Logistics and supply chain,85,MS,Mechanical Engineering,,0,147,152,http://www.edulix.com/unisearch/user.php?uid=196038,0,3,0,Fall - 2013,0,Amrita School of Engineering,,0,,0,
nandu45,Computer Science,0,30,,,MS,CSE,,6,142,159,http://www.edulix.com/unisearch/user.php?uid=244776,0,3,9.4,Spring - 2015,0,Amrita School of Engineering,,6.26,,10,
gingerbread,Industrial Engineering,0,0,,103,MS,mechanical engineering,,1,150,158,http://www.edulix.com/unisearch/user.php?uid=227750,1,3.5,9.75,Fall - 2015,0,Amrita School of Engineering,,7.56,,10,
prashanth2904,Electronics and Communication,0,0,Microelectronics,100,MS,ECE,30,0,155,162,http://www.edulix.com/unisearch/user.php?uid=202121,0,4,9.7,Fall - 2014,0,Amrita School of Engineering,,7.51,,10,
ranjani_p,Information Systems,0,0,,111,MS,CS,,0,600,780,http://www.edulix.com/unisearch/user.php?uid=228575,0,,0,Fall,0,Amrita School of Engineering,,8.71,,10,
kavyaracharla,Information Security,0,0,,97,MS,Computer Science,,0,430,770,http://www.edulix.com/unisearch/user.php?uid=10267,0,3.5,9,Fall - 2011,0,Amrita School of Engineering,,7.5,,10,
Kesavsundar,Computer Science,0,0,,103,MS,CS,,0,151,166,http://www.edulix.com/unisearch/user.php?uid=163332,0,3,9.6,Fall - 2013,0,Amrita School of Engineering,,7.64,,10,
rbalaji610,Computer Science,0,0,CV AI,105,MS,CSE,,0,152,169,http://www.edulix.com/unisearch/user.php?uid=149905,0,3.5,0,Fall - 2012,0,Amrita School of Engineering,,8,,10,
bnagesh,Computer Engineering,0,0,,112,MS,Electronics and Communication,,0,150,169,http://www.edulix.com/unisearch/user.php?uid=273298,0,4,9.4,Fall - 2015,0,Amrita School of Engineering,,7.48,,10,
gokulramkumar,Computer Science,0,0,,,MS,CSE,,0,,,http://www.edulix.com/unisearch/user.php?uid=11453,0,,9.5,Fall - 2012,0,Amrita School of Engineering,,7,,10,
osha,Computer Science,0,33,General,,MS,ECE,,72,155,162,http://www.edulix.com/unisearch/user.php?uid=220992,0,4,9.8,Fall - 2014,0,Amrita School of Engineering,,6.8,,10,
vasanthaps,Electronics and Communication,0,0,Wireless or Vlsi,107,MS,Electronics and communication,,0,155,164,http://www.edulix.com/unisearch/user.php?uid=219106,0,4,9.57,Fall - 2014,0,Amrita School of Engineering,,9.33,,10,
sundeep1405,Computational Science,0,0,,97,MS,Information Technology,26,0,149,158,http://www.edulix.com/unisearch/user.php?uid=160944,0,3.5,10,Fall - 2013,0,Amrita School of Engineering,,7.2,,10,
Ironheartz,Electrical Engineering,12,48,VLSI/Embedded,97,MS,Electronics and Communication,,12,146,161,http://www.edulix.com/unisearch/user.php?uid=138711,0,4,9.5,Fall - 2014,0,Amrita School of Engineering,,9.01,,10,
S.C.Harish,Computer Science,0,0,,,MS,Information Technology,,0,152,162,http://www.edulix.com/unisearch/user.php?uid=4791,0,,8.9,Fall - 2013,0,Amrita School of Engineering,,8.2,,10,
Sriram7,Electrical Engineering,0,0,,,MS,ECE,,0,147,153,http://www.edulix.com/unisearch/user.php?uid=225607,0,4,9.9,Fall - 2014,0,Amrita School of Engineering,,6.33,,10,
sndilip17,Computer Science,0,24,Information Security/Data Mining,105,MS,Infomation Technology,28,6,149,159,http://www.edulix.com/unisearch/user.php?uid=143910,0,4,9.3,Fall - 2014,0,Amrita School of Engineering,,7.75,,10,
srikkanth1990,Electronics and Communication,0,0,VLSI,110,MS,Electronics and Communication,,0,152,163,http://www.edulix.com/unisearch/user.php?uid=127073,0,3.5,9.5,Fall - 2012,0,Amrita School of Engineering,,7.9,,10,
GeCko90,CS / MIS,0,22,,106,MS,CSE,,0,156,160,http://www.edulix.com/unisearch/user.php?uid=202824,0,3.5,0,Fall - 2014,0,Amrita School of Engineering,,6.38,,10,
r4ravi2008,Computer Science,0,0,Graphics/game development,105,MS,Computer Science and engineering,,0,153,163,http://www.edulix.com/unisearch/user.php?uid=132016,0,3,9,Fall - 2012,0,Amrita School of Engineering,,7.15,,10,
atios,Electronics and Communication,0,18,,108,MS,ECE,,0,156,166,http://www.edulix.com/unisearch/user.php?uid=249447,1,4,10,Fall - 2015,0,Amrita School of Engineering,,7.86,,10,
prem3515,Electronics and Communication,0,0,ARTIFICIAL INTELLIGENCE,99,MS,ELECTRONICS AND COMMUNICATION,,0,153,168,http://www.edulix.com/unisearch/user.php?uid=170801,0,,9.3,Fall - 2013,0,Amrita School of Engineering,,8.12,,10,
BEAMer,Mechanical Engineering,0,0,Robotics and Human-Computer Interaction,114,MS,Electronics and Instrumentation Engineering,,0,490,750,http://www.edulix.com/unisearch/user.php?uid=84752,0,4,9,Fall - 2012,0,Amrita School of Engineering,,8.2,,10,
Adhavann,Computer Science,0,0,,84,MS,Computer Science,,0,141,159,http://www.edulix.com/unisearch/user.php?uid=273212,0,2.5,0,Fall - 2015,0,Amrita School of Engineering,,6.76,,10,
Porselvan,Computer Science,0,0,Computer Science,102,MS,Computer Science,,0,148,165,http://www.edulix.com/unisearch/user.php?uid=217189,0,3.5,9.2,Fall - 2014,0,Amrita School of Engineering,,6.17,,10,
manojpramodh,Electronics and Communication,0,0,VLSI Design,114,MS,Electronics and Communication,,0,610,770,http://www.edulix.com/unisearch/user.php?uid=134432,0,4.5,9.6,Fall - 2012,0,Amrita School of Engineering,,8.1,,10,
vshksrihari99,Electronics and Communication,0,0,signal processing,102,MS,Electronics and Communicatuon,,0,153,317,http://www.edulix.com/unisearch/user.php?uid=149441,0,164,9.5,Fall - 2012,0,Amrita School of Engineering,,8.45,,10,
harish_v,Computer Science,0,45,,104,MS,Electrical and Electronics,26,0,155,162,http://www.edulix.com/unisearch/user.php?uid=218668,0,,0,Fall - 2014,0,Amrita School of Engineering,,6.7,,10,
harishg8290,MIS,0,36,Information systems,103,MS,Mechanical,,0,145,164,http://www.edulix.com/unisearch/user.php?uid=185207,0,3,9.4,Fall - 2015,0,Amrita School of Engineering,,6.1,,10,
ramprasathmani,Industrial Engineering,0,50,Manufacturing,93,MS,Mech,,0,149,151,http://www.edulix.com/unisearch/user.php?uid=243451,0,3,9.3,Spring - 2015,0,Amrita School of Engineering,,6.4,,10,
thunderbird41190,Electrical & Computer Engineering,0,0,Robotics,,MS,Electrical and Electronics,,0,152,161,http://www.edulix.com/unisearch/user.php?uid=164042,0,4.5,9.5,Fall - 2014,0,Amrita School of Engineering,,8.2,,10,
sutharshun_v,Electrical Engineering,0,0,Communication and Signal Processing,95,MS,Electronics and Communication Engineering,27,0,460,780,http://www.edulix.com/unisearch/user.php?uid=172702,0,3.5,9.7,Fall - 2013,0,Amrita School of Engineering,,7.67,,10,
satishr21,Computer Engineering,0,0,Computer Vision,107,MS,ECE,,0,154,166,http://www.edulix.com/unisearch/user.php?uid=171354,0,3.5,9.2,Fall - 2013,0,Amrita School of Engineering,,7.8,,10,
kaushikveluru,Computer Science,0,30,,103,MS,Computer Science and Engineering,,5,152,163,http://www.edulix.com/unisearch/user.php?uid=218641,1,4,10,Fall - 2014,0,Amrita School of Engineering,,7.32,,10,
kalyansri.p,Aerospace Engineering,0,0,,104,MS,Mechanical,,0,149,163,http://www.edulix.com/unisearch/user.php?uid=167056,0,3,9.7,Fall - 2013,0,Amrita School of Engineering,,9.4,,10,
manju_me,Computer Science,0,0,,113,MS,CSE,30,0,152,158,http://www.edulix.com/unisearch/user.php?uid=164043,0,4,9.7,Fall - 2013,0,Amrita School of Engineering,,8.4,,10,
vishwanathkr,Computational Science,0,0,,108,MS,Mechanical Engineering,,0,590,790,http://www.edulix.com/unisearch/user.php?uid=114892,0,3.5,9.5,Fall - 2013,0,Amrita School of Engineering,,8.2,,10,
santhu20,Comp Science/Comp Networks/Comp Engg,0,24,,87,MS,ECE,,0,145,163,http://www.edulix.com/unisearch/user.php?uid=193786,0,3,0,Fall - 2014,2,Amrita School of Engineering,,8.48,,10,
vishnuvp7,MIS,0,0,,108,MS,computer science,,0,159,161,http://www.edulix.com/unisearch/user.php?uid=201004,0,,9,Fall,0,Amrita School of Engineering,,7.56,,10,
reshragh,Computer Engineering,0,0,VLSI Design,104,MS,Electronics and Communication Engineering,27,0,155,163,http://www.edulix.com/unisearch/user.php?uid=220968,0,4,9.78,Fall - 2014,0,Amrita School of Engineering,,7.65,,10,
uniklyunik,Computer Science,0,0,,108,MS,Computer Science,28,0,148,165,http://www.edulix.com/unisearch/user.php?uid=162598,0,3,9.5,Fall - 2013,0,Amrita School of Engineering,,7.4,,10,
gopscreative,MIS,0,0,CSE,,MS,CSE,,0,143,154,http://www.edulix.com/unisearch/user.php?uid=107148,0,3,9.5,Fall - 2012,0,Amrita School of Engineering,,6.8,,10,
adithya1111,MIS,0,0,Information management,,MS,IT,,0,24,49,http://www.edulix.com/unisearch/user.php?uid=156425,0,,9.1,Fall - 2014,0,Amrita School of Engineering,,6.7,,10,
vinnuth,MIS,0,0,,7,MS,CSE,,0,156,160,http://www.edulix.com/unisearch/user.php?uid=105929,0,3.5,3.8,Spring - 2013,0,Amrita School of Engineering,,2.5,,4,
vr11,Electrical Engineering,0,0,Control Engineering,111,MS,EIE,27,0,149,170,http://www.edulix.com/unisearch/user.php?uid=184023,0,3.5,9.3,Fall - 2013,0,Amrita School of Engineering,,7.7,,10,
kidd0,Computer Science,0,0,Information Assurance,106,MS,Computer Science Engineering,,0,150,163,http://www.edulix.com/unisearch/user.php?uid=206062,0,4,9.6,Fall - 2014,0,Amrita School of Engineering,,7.36,,10,
mat03,MIS,0,0,,,MS,Electronic & Communication Engineering,,0,35,48,http://www.edulix.com/unisearch/user.php?uid=153959,0,5.5,0,Fall - 2013,0,Amrita School of Engineering,,7.34,,10,
pvsrinivas.ece,Computer Engineering,0,0,Computer Networks and Telecommunication,102,MS,Electronics and Communication Engineering,,0,520,780,http://www.edulix.com/unisearch/user.php?uid=8773,0,4.5,9.6,Fall - 2011,0,Amrita School of Engineering,,7.57,,10,
roop23,Computer Science,0,0,,113,MS,Computer Science,30,0,450,780,http://www.edulix.com/unisearch/user.php?uid=102913,0,5,0,Fall - 2012,0,Amrita School of Engineering,,8.08,,10,
rohitramkumar308,Computer Science,0,0,Networking,99,MS,CSE,,0,320,720,http://www.edulix.com/unisearch/user.php?uid=112070,0,3,9.6,Fall - 2013,0,Amrita School of Engineering,,7.64,,10,
humanethb,MIS,0,0,Information Management,114,MS,Computer Science and Engineering,,0,159,151,http://www.edulix.com/unisearch/user.php?uid=129438,0,3.5,9.5,Fall - 2012,0,Amrita School of Engineering,,7.93,,10,
bearyogi,Computer Science,0,0,,99,MS,CSE,,0,149,163,http://www.edulix.com/unisearch/user.php?uid=145672,0,4,9.57,Fall - 2013,0,Amrita School of Engineering,,9.28,,10,
vishnu.chelle,Computer Science,0,0,ECE,89,MS,Electronics and Communication Engineering,,0,142,163,http://www.edulix.com/unisearch/user.php?uid=225984,0,3,0,Fall - 2014,0,Amrita School of Engineering,,7.01,,10,
varun.praveen91,Electrical and Computer Engineering,0,24,VLSI or Embedded Systems,112,MS,Electronics and communication,26,0,153,160,http://www.edulix.com/unisearch/user.php?uid=215810,1,3,9.4,Fall - 2014,1,Amrita School of Engineering,,8.19,,10,
npk26,Electrical Engineering,0,0,Electromagnetics,116,MS,Electronics and Communication Engineering,,0,640,780,http://www.edulix.com/unisearch/user.php?uid=11181,0,4,9.6,Fall - 2011,0,Amrita School of Engineering,,7.4,,100,
infoseeker2,Computer Science,0,0,,113,MS,CSE,28,0,164,170,http://www.edulix.com/unisearch/user.php?uid=190482,0,3.5,9.5,Spring - 2014,0,Amrita School of Engineering,,7.73,,10,
hj91,Civil Engineering,0,0,Construction Management,110,MS,Civil,27,0,147,163,http://www.edulix.com/unisearch/user.php?uid=169454,0,4,9.4,Fall - 2013,0,Amrita School of Engineering,,7.29,,10,
KrishnaHaridasan,Computer Science,0,0,Systems,108,MS,Information Technology,,0,640,800,http://www.edulix.com/unisearch/user.php?uid=8504,0,3,9,Fall - 2012,0,Amrita School of Engineering,,7.1,,10,
NaveenManikandanP,Electronics and Communication,0,0,Wireless Communication & DSP,106,MS,ECE,,0,500,790,http://www.edulix.com/unisearch/user.php?uid=11613,0,2.5,9.6,Fall - 2011,0,Amrita School of Engineering,,6.68,,10,
reticus,Computer Science,0,0,Embedded Systems,115,MS,ECE,,0,520,740,http://www.edulix.com/unisearch/user.php?uid=4625,0,4.5,9.5,Fall - 2011,0,Amrita School of Engineering,,8.28,,10,
vathsan,Computer Science,0,0,,95,MS,Information Technology,,0,148,161,http://www.edulix.com/unisearch/user.php?uid=179540,0,4,9.5,Spring - 2014,0,Amrita School of Engineering,,7.89,,10,
Antony06,Electrical Engineering,0,24,VLSI,108,MS,EEE,,2,152,167,http://www.edulix.com/unisearch/user.php?uid=241928,0,3.5,9.4,Fall - 2015,1,Amrita School of Engineering,,9.01,,10,
krisshnanv,MIS,0,0,,104,MS,Computer Science,,0,470,770,http://www.edulix.com/unisearch/user.php?uid=135027,0,4,9.8,Fall - 2012,0,Amrita School of Engineering,,7.33,,10,
ArchithV,Electronics and Communication,0,0,,116,MS,ECE,,0,158,160,http://www.edulix.com/unisearch/user.php?uid=128140,0,4.5,0,Fall - 2012,0,Amrita School of Engineering,,7.73,,10,
gargisharma50,Electrical Engineering,0,0,VLSI,115,MS,ECE,,0,151,155,http://www.edulix.com/unisearch/user.php?uid=160139,0,4,9,Fall - 2013,0,Amrita School of Engineering,,8.1,,10,
vnavgre,microelectronics,0,36,Device Physics Solar Cells,107,MS,Electronics and Instrumentation,,0,163,158,http://www.edulix.com/unisearch/user.php?uid=177982,0,3,9.8,Fall - 2015,5,Amrita School of Engineering,,8.57,,10,
divakar109,Computer Science,0,0,,101,MS,CSE,,0,430,700,http://www.edulix.com/unisearch/user.php?uid=11071,0,3,9.5,Fall - 2011,0,Amrita School of Engineering,,8.16,,10,
curiousguy,Electrical Engineering,0,0,VLSI,,MS,ECE,,0,152,165,http://www.edulix.com/unisearch/user.php?uid=156697,0,3.5,0,Fall - 2013,0,Amrita School of Engineering,,8.42,,10,
sraman,Mechanical Engineering,0,0,Thermal and Fluid sciences,105,MS,Mechanical engineering,24,0,158,156,http://www.edulix.com/unisearch/user.php?uid=114926,0,4.5,0,Fall - 2013,0,Amrita School of Engineering,,6.42,,10,
haemetite,Master of engineering management,0,0,Mechanical Engg,107,MS,Mechanical,,0,149,162,http://www.edulix.com/unisearch/user.php?uid=187998,0,3.5,0,Fall,0,Amrita School of Engineering,,7.66,,10,
Nagarjuna123,Computer Science,0,0,Graphics Vision Virtual Reality,116,MS,Computer Science,,0,700,780,http://www.edulix.com/unisearch/user.php?uid=8698,0,4,9.53,Fall - 2011,0,Amrita School of Engineering,,8.74,,10,
vamsi_virus,Computer Science,0,27,Database,,MS,EEE,,0,149,163,http://www.edulix.com/unisearch/user.php?uid=243795,0,3,9.2,Spring - 2015,0,Amrita School of Engineering,,7.43,,10,
NehaTadimeti,Electrical Engineering,0,0,Signal Processing and Communications,109,MS,ECE,,0,153,164,http://www.edulix.com/unisearch/user.php?uid=237354,0,4,0,Fall - 2014,0,Amrita School of Engineering,,8.88,,10,
