userName,major,researchExp,industryExp,specialization,toeflScore,program,department,toeflEssay,internExp,greV,greQ,userProfileLink,journalPubs,greA,topperCgpa,termAndYear,confPubs,ugCollege,gmatA,cgpa,gmatQ,cgpaScale,gmatV
gourav.shenoy,Computer Science,12,32,Cloud Computing & A.I.,105,MS,Computer Engineering,,0,148,157,http://www.edulix.com/unisearch/user.php?uid=253518,0,4,78,Fall - 2015,0,Goa University,,78,,100,
srushti268,Mechanical Engineering,0,0,Fluid Mechanics,104,MS,mechanical engineering,,0,152,166,http://www.edulix.com/unisearch/user.php?uid=194373,0,3.5,80,Fall - 2013,0,mumbai,,72.8,,100,
Nivedbn,Electrical Engineering,0,0,Computer Networks,101,MS,Electronics & Communication,30,0,150,158,http://www.edulix.com/unisearch/user.php?uid=159621,0,4,0,Fall - 2013,0,VTU  Karnataka/ Malnad College of Engineering,,69.5,,100,
nightmare5291,Computer Engineering,0,0,Embedded Systems,119,MS,Electrical Engineering,,0,156,163,http://www.edulix.com/unisearch/user.php?uid=185135,0,4,9.2,Fall - 2013,0,National Insititute of Technology Karnataka,,7.13,,10,
Coolaks,Electronic and Telecommunication Engineering,0,0,Electronics and Telecommuniaction,106,MS,Electronics and Telecommuniaction,27,0,148,167,http://www.edulix.com/unisearch/user.php?uid=182430,0,4,10,Fall - 2014,0,Veermata Jijabai Technological Institute (V.J.T.I.),,8.1,,10,
JainShagun,Civil Engineering,0,0,,97,MS,school of civi engineering,,0,147,155,http://www.edulix.com/unisearch/user.php?uid=208963,0,3.5,75.1,Fall - 2014,0,Lingayas Institute of management and technology,,57.7,,100,
vulcan89,Business Analytics,0,0,,113,MS,0,28,0,155,164,http://www.edulix.com/unisearch/user.php?uid=275894,0,3,0,Fall - 2015,0,0,,0,,0,
balaprakas,MIS,0,0,,106,MS,Computer Science,4.5,0,480,790,http://www.edulix.com/unisearch/user.php?uid=126546,0,3,87.5,Fall - 2012,0,St.Jospeh's College Of Enginnering / Anna University,,80,,100,
isairamm,Information Security,0,0,,,MS,0,,0,,,http://www.edulix.com/unisearch/user.php?uid=141965,0,,0,Fall - 2012,0,0,,0,,0,
ajaykarthi,MIS,0,0,,102,MS,ECE,,0,147,156,http://www.edulix.com/unisearch/user.php?uid=203520,0,4,0,Fall - 2014,0,Anna University( SSNCE),,72,,100,
saurabhg07,Computer Science,0,15,,114,MS,Conputer Science,,0,150,160,http://www.edulix.com/unisearch/user.php?uid=197770,1,3,75,Fall - 2014,0,University of Pune,,59,,100,
kosher,Electronics and Communication,0,0,,103,MS,0,,0,154,164,http://www.edulix.com/unisearch/user.php?uid=214458,0,3,0,Fall - 2014,0,0,,0,,0,
gnpp007,Computer Science,0,0,,82,MS,INFORMATION TECHNOLOGY,,0,370,740,http://www.edulix.com/unisearch/user.php?uid=197628,0,3,77,Fall - 2013,0,K J SOMAIYA COE,,67,,100,
tater,Computer Science,0,0,Distributed Systems/ Networks,107,MS,ECE,29,0,560,740,http://www.edulix.com/unisearch/user.php?uid=11544,0,4,79,Fall - 2012,0,JNTU,,66,,100,
jnarayanan1989,Computer Science,0,0,Computer Security or MIS,100,MS,Information Technology,,0,400,720,http://www.edulix.com/unisearch/user.php?uid=4229,0,4,83,Fall - 2011,0,Anna university,,77,,100,
schak,Electrical Engineering,2,0,Biomedical Imaging,119,PhD,Electrical Engineering,,1,167,166,http://www.edulix.com/unisearch/user.php?uid=256768,0,5,9.44,Fall - 2015,0,Jadavpur University,,9.35,,10,
vidit9080,Computer Science,0,0,Artificial intelligence,107,MS,IT,,0,150,166,http://www.edulix.com/unisearch/user.php?uid=141137,0,3.5,85,Fall - 2013,0,GGSIPU,,79,,100,
shabee1208,Computer Science,0,0,wireless networks,100,MS,IT,,0,520,790,http://www.edulix.com/unisearch/user.php?uid=6489,0,3,9.5,Fall - 2011,0,IIIT Allahabad,,7.5,,10,
kkewlani,Computer Science,0,0,Networking and Security,,MS,Computer Science,,0,500,770,http://www.edulix.com/unisearch/user.php?uid=128912,0,4,88,Spring - 2012,0,Institute of Engineering and Technology  DAVV,,78,,100,
Tweshapatel,Electrical Engineering,0,0,VLSI,98,MS,E&TC;,,0,149,159,http://www.edulix.com/unisearch/user.php?uid=243204,0,3,75,Fall - 2014,0,University of Pune,,72,,100,
tuxerman,CS,0,0,,119,MS,Electronics and Communication Engg,,0,164,166,http://www.edulix.com/unisearch/user.php?uid=134885,0,5,9,Fall - 2013,0,College of Engg  Trivandrum,,8.5,,10,
punnurao,MIS,0,0,,91,MS,ECE,,0,150,160,http://www.edulix.com/unisearch/user.php?uid=12008,0,3.5,84,Fall - 2012,0,MDU,,73,,100,
sanket.kandharkar,Information Systems,0,0,,108,MS,Computer,,0,710,790,http://www.edulix.com/unisearch/user.php?uid=8009,0,3.5,0,Fall - 2010,0,Pune Institute of Computer Technology  Pune,,0,,0,
asknp,Computer Science,0,0,,102,MS,CS,,0,153,164,http://www.edulix.com/unisearch/user.php?uid=259665,0,3,87,Fall - 2015,0,DSCE - VTU,,77,,100,
umang.m.mehta,Computer Science,0,0,,94,MS,COMPUTER ENGINEERING,,0,141,159,http://www.edulix.com/unisearch/user.php?uid=191854,0,3,3.9,Fall - 2013,0,ATHARVA COLLEGE OF ENGG,,3.71,,4,
anirudhsethi,Computer Science,0,0,,112,MS,Information Technology,,0,156,165,http://www.edulix.com/unisearch/user.php?uid=207218,0,3.5,4,Fall - 2014,0,Bharati Vidyapeeth College of Engineering/ Guru Gobind Singh Indraprastha University,,3.9,,4,
reachbp123,Computer Science,7,32,,101,MS,MSc Computeer Science,,0,700,800,http://www.edulix.com/unisearch/user.php?uid=222133,1,,9.02,Fall,0,CEG,,9.02,,10,
hallmarkdex,Engineering Management,0,0,MEM,113,MS,ECE,29,0,149,162,http://www.edulix.com/unisearch/user.php?uid=125624,0,3.5,0,Fall - 2014,0,SRM University,,8.57,,10,
lifenexus,Aerospace Engineering,0,0,,107,MS,Mechanical Engineering,,0,145,156,http://www.edulix.com/unisearch/user.php?uid=168968,0,3,0,Fall - 2013,0,St Joseph Engineering College,,0,,0,
avinashisavi,Engineering Management,0,0,,91,MS,EEE,,0,144,,http://www.edulix.com/unisearch/user.php?uid=165202,0,3,9.55,Fall - 2013,0,GITAM UNIVERSITY,,7.15,,10,
paritosh.bahirat,Industrial Engineering,0,0,,106,MS,Mechanical Engineering,,0,146,163,http://www.edulix.com/unisearch/user.php?uid=274607,0,3.5,0,Fall - 2015,0,Pune University,,63,,100,
Prashant123,Electrical Engineering,0,0,Embedded Systems/VLSI,99,MS,electrical,,0,155,162,http://www.edulix.com/unisearch/user.php?uid=226436,0,3.5,0,Fall - 2014,0,VJTI,,0,,0,
IshanKumar27,Electrical Engineering,0,0,Wireless Communication,94,MS,Electronics and Communication,,0,143,159,http://www.edulix.com/unisearch/user.php?uid=158559,0,3,9,Spring - 2013,0,Jaypee Institiute of Information Technology  Noida,,7,,10,
jitender66,Electrical Engg/ comp engg,0,0,CE/CS,97,MS,EEE dept.,,0,620,790,http://www.edulix.com/unisearch/user.php?uid=4384,0,3,9.3,Fall - 2011,0,NIT Trichy,,8.8,,10,
adm_aj,Computer Science,0,0,Human Centered Systems,100,MS,IT,,0,550,780,http://www.edulix.com/unisearch/user.php?uid=11026,0,4,81,Fall - 2011,0,DTU  Delhi,,71,,100,
masterio6789,MIS-management related courses,0,0,,101,MS,Computer,,0,600,800,http://www.edulix.com/unisearch/user.php?uid=129222,0,3,0,Fall - 2012,0,Mumbai University,,0,,0,
ubiquitous:,Industrial Engineering,0,0,Economic Decision Analysis/ Systems Engineering,114,MS,Mechanical Engineering,28,0,570,780,http://www.edulix.com/unisearch/user.php?uid=127876,0,3.5,9.98,Fall,0,BITS Pilani Dubai,,9.64,,10,
13vidya,Electrical Engineering,0,0,communications  networking  DSP,101,MS,telecommunications,25,0,152,165,http://www.edulix.com/unisearch/user.php?uid=180908,0,3.5,86.23,Fall - 2013,0,VTU,,86.19,,100,
harishuk87,Electrical Engineering,0,0,Computer networks,116,MS,EEE,,0,157,165,http://www.edulix.com/unisearch/user.php?uid=140938,0,4.5,0,Fall - 2012,0,Nanyang Technological University,,4.48,,5,
prashantkulkarni.nm,Electronics and Communication,0,0,Computer Networks,103,MS,Electronics and communication,,0,152,165,http://www.edulix.com/unisearch/user.php?uid=194495,0,3,9.54,Fall - 2014,0,BMS college of engg  Bangalore,,9.14,,10,
ayvan1,Mechanical Engineering,0,0,Thermal,111,MS,Mechanical,,0,152,161,http://www.edulix.com/unisearch/user.php?uid=138663,0,3.5,85,Fall - 2013,0,JNTU,,72.28,,100,
Deathstar1117,Computer Engineering,0,0,,115,MS,Electronics,,0,163,169,http://www.edulix.com/unisearch/user.php?uid=204529,0,4.5,0,Fall,0,BITS-Pilani,,8.65,,10,
dipan87,Electrical Engg/ comp engg,0,0,Software engineering,99,MS,Electronics and Instrumentation,,0,153,156,http://www.edulix.com/unisearch/user.php?uid=186537,0,3.5,9.2,Fall - 2013,0,VIT University,,7.99,,10,
ushakanthkvp,Computer Science,0,0,,109,MS,CSE,,0,155,168,http://www.edulix.com/unisearch/user.php?uid=158570,0,3.5,9.2,Spring - 2013,0,SASTRA University,,8.4,,10,
preethi1011,MIS,0,0,,94,MS,IT,,0,570,720,http://www.edulix.com/unisearch/user.php?uid=9160,0,3,0,Fall - 2011,0,JNTU,,70.64,,100,
hrullekh,Materials Science,2,3,,99,MS,MME,,0,147,158,http://www.edulix.com/unisearch/user.php?uid=246365,0,3.5,9.5,Fall - 2015,0,NIT Trichy,,7.8,,10,
Adi369,Computer Engineering,0,0,VLSI,107,MS,ece,,6,156,157,http://www.edulix.com/unisearch/user.php?uid=259070,0,3.5,0,Fall - 2015,0,vnrvjiet,,67,,100,
The_Mentalist,MIS,0,0,,108,MS,IS,,0,500,780,http://www.edulix.com/unisearch/user.php?uid=123698,0,3,86,Fall - 2012,0,VTU,,73,,100,
sktt26,EE / CE / CS,0,15,Digital VLSI Design,113,MS,Electronics and Instrumentation,,8,160,167,http://www.edulix.com/unisearch/user.php?uid=248748,0,3.5,9.07,Fall - 2015,0,BITS Pilani K.K. Birla Goa Campus,,8.54,,10,
hari_s,Electronics and Communication,0,42,VLSI,105,MS,Electronics And Communication Engineering,23,2,153,162,http://www.edulix.com/unisearch/user.php?uid=256117,0,3,86,Fall - 2015,0,Model Engineering College,,70,,100,
dhazra91,Electronics and Communication,0,0,Telecommunication/Wireless Communication,108,MS,ECE,30,0,154,161,http://www.edulix.com/unisearch/user.php?uid=179409,0,4,9.35,Fall - 2013,0,VIT University Vellore,,8.78,,10,
the_professor,Electrical Engineering,0,0,Power System,117,MS/PhD,Electrical Engineering,30,0,650,770,http://www.edulix.com/unisearch/user.php?uid=128082,0,4.5,9.43,Fall - 2012,0,NIT Durgapur,,8.74,,10,
jainrahul83,Chemical Engineering,0,0,,230,PhD,Chemical Engineering,,0,450,790,http://www.edulix.com/unisearch/user.php?uid=1226,0,4,75,Fall - 2007,0,Bharati Vidyapeeth Deemed University,,69,,100,
ruchirapatil,(MIS / MSIM / MSIS / MSIT),0,24,,100,MS,E&TC;,23,0,148,156,http://www.edulix.com/unisearch/user.php?uid=265886,0,3.5,70,Spring - 2016,0,Pune University,,63,,100,
mini10,Electronics and Communication,0,0,MS,110,MS,E&Tc;,28,0,155,159,http://www.edulix.com/unisearch/user.php?uid=212232,0,4,68,Fall - 2014,0,0,,64,,100,
usaqms,(MIS / MSIM / MSIS / MSIT),0,20,Anlaytics,116,MS,Instrumentation and Control Engineering,,0,157,164,http://www.edulix.com/unisearch/user.php?uid=241748,0,3.5,9.5,Fall - 2015,0,National Institute Of Technology  Trichy,,7.02,,10,
apds1088,Computer Science,0,45,Software Engineering,108,MS,ECE,,0,154,154,http://www.edulix.com/unisearch/user.php?uid=223197,0,3,86,Fall - 2014,0,Prathyusha Inst of tech and Mgmt / Anna University,,72,,100,
maheshyv2607,Computer Science,0,0,,87,MS,Information Technology,,0,330,800,http://www.edulix.com/unisearch/user.php?uid=71220,0,3,9.5,Fall - 2013,0,Vellore Institute of Technology University,,8.27,,10,
gksheethalkumar,Computer engineering  VLSI CAD,0,0,Networking and telecommunication,,MS,0,,0,,,http://www.edulix.com/unisearch/user.php?uid=167584,0,,9.3,Fall - 2013,0,0,,9.14,,10,
ac/dc,Computer Science,0,0,,113,MS,I.T.,,0,460,800,http://www.edulix.com/unisearch/user.php?uid=4882,0,3.5,9.14,Fall - 2011,0,College of Engineering  Pune (COEP),,8.41,,10,
kotasundeep,Computer Science,0,0,,113,MS,Computer Science and Engineering,,0,650,750,http://www.edulix.com/unisearch/user.php?uid=89467,0,4,9.6,Fall - 2013,0,IIIT Hyderabad,,7.77,,10,
aeshap,Electrical Engineering,0,0,telecommunication,100,MS,EC,,0,590,750,http://www.edulix.com/unisearch/user.php?uid=146482,0,3,9,Fall - 2012,0,Gujarat Technological University,,7.7,,10,
rookie-champ,Computer Engineering/Comp Science,0,0,,110,MS,E&TC;,29,0,630,800,http://www.edulix.com/unisearch/user.php?uid=125690,0,4,4,Fall - 2012,0,University of Pune / PICT College,,3.95,,4,
jeet1234,Computer Science,0,0,,257,MS,I.T,4.5,0,480,710,http://www.edulix.com/unisearch/user.php?uid=49,0,3.5,70,Fall - 2006,0,Don Bosco Institute Of Technology,,57,,100,
anish_0705,Computer Science,0,0,,109,MS,Electronics and Communication,,0,151,164,http://www.edulix.com/unisearch/user.php?uid=192367,0,4.5,9.65,Fall - 2013,0,BITS Pilani  Dubai Campus,,8.75,,10,
deedhero,Computer Science,0,0,Game Programming,96,MS,CS,,0,144,159,http://www.edulix.com/unisearch/user.php?uid=142690,0,3.5,0,Spring - 2012,0,PESIT,,71,,100,
edulixy,Computer Science,0,0,,112,MS,Computer Science,,0,580,800,http://www.edulix.com/unisearch/user.php?uid=4662,0,3,0,Fall - 2011,0,JNTU  HYD,,77.38,,100,
nsa1302,Computer Science,0,0,,,PhD,0,,0,,,http://www.edulix.com/unisearch/user.php?uid=9813,0,,0,Fall - 2012,0,0,,0,,0,
sahilpt,Computer Science,0,44,,108,MS,Electrical Engineering,,0,159,166,http://www.edulix.com/unisearch/user.php?uid=208198,0,3,9.3,Fall - 2014,0,KIIT,,8.28,,10,
sagnikrc,MIS,0,0,,112,MS,Information Technology,,0,155,163,http://www.edulix.com/unisearch/user.php?uid=173061,0,4,72,Fall - 2013,0,University of Mumbai,,58.13,,100,
kunmor,Electrical Engineering,0,0,Signal Processing,277,MS,Electronics,6,0,650,800,http://www.edulix.com/unisearch/user.php?uid=128,0,4,75,Fall - 2006,0,Mumbai Univ/DJSCOE,,62,,100,
sundar2us,Electronics and Communication,0,0,wireless networks,91,MS,ECE,,0,630,760,http://www.edulix.com/unisearch/user.php?uid=9960,0,3,9.7,Fall - 2011,0,CEG ANNA UNIVERSITY,,7.5,,10,
viral2912,Computer Engineering,0,0,,87,MS,ECE,,0,144,160,http://www.edulix.com/unisearch/user.php?uid=182843,0,3,85,Fall - 2013,0,RGPV,,75.37,,100,
rajatpasari007,MIS,0,0,,107,MS,Computer Engineering,25,0,154,167,http://www.edulix.com/unisearch/user.php?uid=222811,0,3.5,9.63,Fall - 2014,0,COEP  Pune,,7.78,,10,
phanikrishna51,Computer Science,0,0,,85,MS,CSE,,0,136,164,http://www.edulix.com/unisearch/user.php?uid=163194,0,2.5,9.5,Spring - 2013,0,GITAM,,7.87,,10,
Darkfrost,Computer Science,0,36,Systems and Networking,116,MS,Information Technology,,3,155,168,http://www.edulix.com/unisearch/user.php?uid=247162,0,4,0,Fall - 2015,0,Mumbai University,,79.37,,100,
punithshetty123,Computer Science,0,0,,100,MS,Information Science And Engg,,0,148,163,http://www.edulix.com/unisearch/user.php?uid=185380,0,3,9.5,Fall - 2014,0,MS Ramaiah Institute of technology,,8.93,,10,
gb_rouble,Automotive Engineering,0,0,,112,MS,Mechanical Engineering,4,0,730,740,http://www.edulix.com/unisearch/user.php?uid=80369,0,1470,0,Fall - 2010,0,Thapar University  Patiala,,8.13,,10,
fish.vk,Electronics and Communication,0,0,signal processing  control and communication,116,MS,electronics and communication,29,0,161,168,http://www.edulix.com/unisearch/user.php?uid=161526,0,4.5,9.77,Fall - 2013,0,Manipal University,,8.71,,10,
nikithav,Electrical Engineering,0,0,Wireless communications,99,MS,ECE,,0,520,800,http://www.edulix.com/unisearch/user.php?uid=10974,0,3.5,9.4,Fall - 2011,0,NIT warangal,,8.8,,10,
dkumar13,Sustainable enrgy and environment,0,0,,93,MS,Architecture and Planning,,0,149,165,http://www.edulix.com/unisearch/user.php?uid=233959,0,3.5,8.54,Fall,0,IIT Roorkee,,7.696,,10,
anand.sainath,Computer Science,0,0,,111,MS,Computer Science,,0,550,790,http://www.edulix.com/unisearch/user.php?uid=135658,0,3,0,Fall - 2013,0,SSN College of Engineering,,87.74,,100,
Adhavann,Computer Science,0,0,,84,MS,Computer Science,,0,141,159,http://www.edulix.com/unisearch/user.php?uid=273212,0,2.5,0,Fall - 2015,0,Amrita School of Engineering,,6.76,,10,
chinmaysharma,MIS,0,0,Information Technology,98,MS,Information Technology,,0,400,800,http://www.edulix.com/unisearch/user.php?uid=5281,0,4,8.3,Fall - 2011,0,Jaypee Institute of Information technology,,7.5,,10,
srinicr7,Electrical Engineering,0,0,VLSI,105,MS,ECE,,0,149,161,http://www.edulix.com/unisearch/user.php?uid=254662,0,3,88,Fall - 2015,0,JNTU KAKINADA,,68,,100,
darthvader2204,MIS,0,0,MIS,107,MS,ICT,,0,151,163,http://www.edulix.com/unisearch/user.php?uid=187204,0,3.5,9.8,Fall - 2014,0,Dhirubhai Ambani Institute of Information and Communication Technology,,6.58,,10,
Mohith888,Computer Science,0,0,,,MS,Information Science,,0,,,http://www.edulix.com/unisearch/user.php?uid=242488,0,,10,Fall - 2015,0,Nitte University,,8.1,,10,
anucleus,Computer Science,0,0,Computer Vision,115,Both MS and PhD,CSE,29,0,164,170,http://www.edulix.com/unisearch/user.php?uid=204598,0,3.5,9.9,Fall - 2014,0,IIT Kanpur,,9.4,,10,
ionisednut,bio medical science,0,0,Molecular Biology and Genetics,110,PhD,Life Sciences,,0,570,690,http://www.edulix.com/unisearch/user.php?uid=10017,0,4,80.4,Fall - 2011,0,Mumbai University,,80.4,,100,
pratik2much,Computer Science,0,0,Web Services,103,MS,IT,,0,350,700,http://www.edulix.com/unisearch/user.php?uid=10980,0,3.5,0,Spring - 2012,0,pune University/ MIT COE,,0,,0,
k_edulix,MIS,0,19,,105,MS,IT,,0,155,167,http://www.edulix.com/unisearch/user.php?uid=231686,0,4.5,85,Fall - 2015,0,Mumbai University,,68.95,,100,
kayvarsha,Civil Engineering,0,17,Construction Engineering Management,108,MS,Civil Engineering,,1,149,157,http://www.edulix.com/unisearch/user.php?uid=203930,0,4,82,Fall - 2015,0,JBIET  Hyderabad,,79.5,,100,
krishnatv,Electrical Engineering,0,0,signal processing,97,MS,electronics and communication,,0,400,730,http://www.edulix.com/unisearch/user.php?uid=130523,0,3,88,Fall - 2012,0,VTU/BNMIT,,71,,100,
Trouble27,MIS,0,0,,112,MS,ECE,,0,630,780,http://www.edulix.com/unisearch/user.php?uid=225006,0,4,9.9,Fall - 2014,0,NIT Trichy,,7.2,,10,
dlxy13,Computer Science,24,0,Data Mining,112,PhD,Computer Science and Engineering,29,2,148,155,http://www.edulix.com/unisearch/user.php?uid=264922,0,4,0,Fall - 2015,0,Mody Institute of Technology and Science,,6.83,,10,
NISHANTHVOLAM,Computer Science,0,0,,86,MS,Computer Science and Engineering,,0,154,157,http://www.edulix.com/unisearch/user.php?uid=178391,0,3,90,Fall - 2013,0,Kakatiya Institute of Technology and Sciences,,77,,100,
yunusakhtar,Electrical & Computer Engineering,0,0,Computer Architecture,113,MS,Electrical and Electronics,,0,150,166,http://www.edulix.com/unisearch/user.php?uid=212531,0,3.5,0,Fall - 2014,0,BITS Pilani,,8.7,,10,
cjs,MIS,0,0,Program Management,,MS,ECE,,0,,,http://www.edulix.com/unisearch/user.php?uid=164799,0,,0,Fall - 2013,0,VTU,,0,,0,
Adithya Ravi,Computer Engineering,0,0,Embedded Systems,96,MS,Electronics and Communication Engineering,,0,370,720,http://www.edulix.com/unisearch/user.php?uid=159734,0,3,0,Fall - 2012,0,Easwari Engineering College,,7,,10,
ssanupam24,Computer Science,0,0,Algorithms,105,MS,Computer Science,,0,151,164,http://www.edulix.com/unisearch/user.php?uid=184677,0,4,9.2,Fall - 2013,0,VSS university of Tech,,8.05,,10,
rockingnishi,Computer Science,0,0,,107,MS,Information Technology,,0,470,780,http://www.edulix.com/unisearch/user.php?uid=80441,0,3.5,9.5,Fall - 2012,0,VIT University,,8.66,,10,
yuvi1901986,Mechanical Engineering,0,0,Solid Mechanics  Design and Manufacturing (SMDM),102,MS,Mechanical Engineering,,0,670,770,http://www.edulix.com/unisearch/user.php?uid=7999,0,3.5,74,Fall - 2011,0,Uttar Pradesh Technical University,,65.48,,100,
ankurgentle16,Computer Science,0,0,,108,MS,ECE,29,0,150,169,http://www.edulix.com/unisearch/user.php?uid=183555,0,3.5,9.5,Fall - 2013,0,Amity School of Engineering,,8.04,,10,
swativasa,Computer Science,0,0,,,MS,0,,0,,,http://www.edulix.com/unisearch/user.php?uid=239237,0,,0,Fall - 2014,0,0,,0,,0,
solemn_master,Computer Science,0,0,,97,MS,IS,,0,151,161,http://www.edulix.com/unisearch/user.php?uid=189428,0,3,84,Fall - 2014,0,PES Institute of technology Bangalore,,66.48,,100,
aditya1507,CS,0,0,,91,MS,Computer Engineering,,0,146,159,http://www.edulix.com/unisearch/user.php?uid=252398,0,3,0,Fall - 2015,0,Pune University,,61.1,,100,
hardkuckstory,Electrical Engineering,0,0,mixed signal design,108,MS,ECE,,0,410,800,http://www.edulix.com/unisearch/user.php?uid=126610,0,2,0,Fall - 2011,0,JNTU Hyderabad,,73,,100,
heisenberg1234,Computer Science,0,37,,110,MS,Computer Engineering,,0,155,162,http://www.edulix.com/unisearch/user.php?uid=262622,0,4,0,Fall - 2015,0,Don Bosco Institute of Technology,,60.52,,100,
sunflo11,Chemical Engineering,0,0,,,PhD,Chemistry,,0,162,163,http://www.edulix.com/unisearch/user.php?uid=173990,0,4,4,Fall - 2013,0,Colgate University,,3.5,,4,
psp2011,Computer Science,0,0,,115,MS,Computer Sciene and Engineering,,0,560,780,http://www.edulix.com/unisearch/user.php?uid=11937,0,4,9.8,Fall - 2012,0,Vellore Insitute of Technology,,9.21,,10,
BabaSai345,Industrial Engineering,0,0,,112,MS,Mechanical Engineering,29,0,158,168,http://www.edulix.com/unisearch/user.php?uid=149097,0,5,9.1,Fall - 2012,0,College of Engineering  Guindy  Anna University,,9,,10,
Max Plat,Electrical Engineering,0,0,Nanoelectronics,80,PhD,Electronics,21,0,400,780,http://www.edulix.com/unisearch/user.php?uid=142770,0,,5,Fall - 2011,0,Vinnytsya National Technical University,,5,,5,
keshr3106,Computer Science,0,0,Data Mining(with AI),103,MS,Computer Science,,0,156,165,http://www.edulix.com/unisearch/user.php?uid=193517,0,4,9.6,Fall - 2014,0,SASTRA University,,7.04,,10,
kkgadiraju,Computer Science,0,0,networks or parallel and distributed computing,110,MS,CSE,,0,680,800,http://www.edulix.com/unisearch/user.php?uid=9708,0,4,79.3,Fall - 2011,0,JNTU/BVRIT,,79.3,,100,
nithinanil,Electronics & Communication,0,0,Digital VLSI,108,MS,Electronics and Communication,,0,150,167,http://www.edulix.com/unisearch/user.php?uid=212264,0,4,88.8,Fall - 2014,0,Model Engineering College,,75.4,,100,
baban115,Computer Science,0,0,Data Mining,93,MS,IT,,0,400,700,http://www.edulix.com/unisearch/user.php?uid=10185,0,,72,Fall - 2011,0,Pune University,,64,,100,
saketyad,Mechanical Engineering,0,0,machine design,92,MS,Mechanical,,0,510,760,http://www.edulix.com/unisearch/user.php?uid=2640,0,3.5,77,Fall - 2008,0,Shivaji,,71,,100,
